time,x,y,z
13.078,0.02,0.04,-4.42
13.079,0.04,0.02,-4.40
13.081,0.05,0.02,-4.40
13.090,0.04,0.02,-4.39
13.093,0.04,0.03,-4.38
13.112,0.05,0.01,-4.37
13.114,0.05,0.01,-4.36
13.115,0.05,0.01,-4.36
13.116,0.04,0.01,-4.36
13.117,0.05,0.01,-4.35
13.119,0.05,0.03,-4.35
13.122,0.05,0.04,-4.33
13.126,0.05,0.02,-4.32
13.130,0.04,0.02,-4.32
13.135,0.03,0.04,-4.31
13.140,0.04,0.02,-4.32
13.152,0.03,0.02,-4.31
13.156,0.06,0.03,-4.31
13.162,0.03,0.04,-4.30
13.163,0.04,0.02,-4.31
13.164,0.04,0.01,-4.29
13.178,0.05,0.03,-4.29
13.179,0.05,0.01,-4.30
13.180,0.06,0.01,-4.30
13.181,0.04,0.03,-4.28
13.183,0.04,0.04,-4.29
13.187,0.07,0.02,-4.28
13.192,0.05,0.01,-4.28
13.203,0.02,0.04,-4.29
13.205,0.04,0.02,-4.29
13.205,0.05,0.02,-4.28
13.210,0.05,0.01,-4.27
13.216,0.06,0.02,-4.29
13.218,0.06,0.02,-4.28
13.233,0.03,0.04,-4.30
13.234,0.05,0.03,-4.28
13.235,0.05,0.02,-4.28
13.236,0.04,0.02,-4.28
13.241,0.05,0.01,-4.30
13.273,0.09,0.04,-4.30
13.275,0.06,0.05,-4.28
13.276,0.06,0.04,-4.28
13.286,0.02,0.03,-4.29
13.289,0.04,0.03,-4.28
13.290,0.05,0.02,-4.29
13.293,0.02,0.03,-4.30
13.295,0.04,0.03,-4.29
13.295,0.05,0.02,-4.30
13.296,0.05,0.03,-4.32
13.298,0.03,0.03,-4.32
13.300,0.04,0.02,-4.34
13.301,0.04,0.03,-4.34
13.304,0.05,0.05,-4.35
13.309,0.04,0.02,-4.35
13.312,0.03,0.02,-4.36
13.315,0.05,0.04,-4.38
13.324,0.03,0.02,-4.38
13.325,0.04,0.03,-4.37
13.333,0.05,0.02,-4.38
13.334,0.03,0.04,-4.38
13.341,0.01,0.05,-4.37
13.343,0.02,0.04,-4.35
13.346,0.03,0.03,-4.34
13.359,0.01,0.05,-4.32
13.363,0.03,0.04,-4.31
13.364,0.01,0.02,-4.28
13.365,0.00,0.04,-4.28
13.368,-0.01,0.03,-4.28
13.379,0.01,-0.01,-4.25
13.382,-0.02,0.01,-4.26
13.382,0.01,0.01,-4.25
13.387,-0.02,-0.00,-4.24
13.398,-0.02,0.03,-4.23
13.400,0.00,0.05,-4.23
13.402,-0.02,0.04,-4.22
13.404,-0.00,0.06,-4.17
13.411,-0.04,0.07,-4.14
13.429,-0.03,0.03,-4.10
13.432,-0.00,0.04,-4.05
13.433,-0.05,0.04,-4.00
13.433,-0.02,0.03,-3.98
13.435,0.02,0.03,-3.92
13.436,-0.03,0.02,-3.88
13.440,-0.01,0.04,-3.83
13.444,-0.01,0.01,-3.79
13.461,0.01,0.02,-3.72
13.462,0.00,0.01,-3.71
13.463,-0.01,0.03,-3.66
13.463,0.00,0.01,-3.61
13.466,0.01,0.06,-3.56
13.479,-0.01,0.09,-3.53
13.481,-0.02,0.05,-3.48
13.481,0.01,0.06,-3.41
13.483,-0.01,0.05,-3.36
13.488,-0.01,0.01,-3.32
13.492,0.02,0.04,-3.26
13.512,0.01,0.03,-3.22
13.514,0.00,0.05,-3.18
13.514,0.01,0.03,-3.12
13.515,-0.01,0.05,-3.08
13.517,0.02,0.10,-3.02
13.518,0.02,0.09,-2.98
13.523,-0.00,0.09,-2.94
13.528,0.02,0.09,-2.88
13.532,0.01,0.06,-2.83
13.536,0.03,0.04,-2.77
13.541,0.02,0.01,-2.74
13.545,0.02,0.00,-2.70
13.564,0.05,0.01,-2.67
13.565,0.05,-0.01,-2.63
13.566,0.04,-0.01,-2.62
13.568,0.05,0.00,-2.58
13.569,0.01,0.03,-2.56
13.572,0.04,0.03,-2.56
13.578,0.04,0.03,-2.54
13.587,0.02,0.04,-2.56
13.589,0.04,0.04,-2.56
13.592,0.03,0.05,-2.55
13.596,0.03,0.01,-2.54
13.599,0.05,0.05,-2.55
13.614,0.04,0.01,-2.57
13.617,0.05,0.02,-2.58
13.618,0.05,0.02,-2.59
13.621,0.07,0.02,-2.61
13.622,0.05,0.03,-2.64
13.625,0.04,0.02,-2.65
13.638,0.03,0.05,-2.67
13.639,0.03,0.03,-2.69
13.640,0.00,0.01,-2.71
13.642,0.02,0.03,-2.73
13.648,0.02,-0.01,-2.76
13.651,0.02,0.01,-2.76
13.670,0.04,-0.00,-2.78
13.671,0.02,0.02,-2.78
13.672,0.01,0.02,-2.78
13.673,0.02,0.04,-2.77
13.674,0.01,0.07,-2.78
13.679,0.01,0.06,-2.78
13.688,0.02,0.05,-2.78
13.690,0.02,0.02,-2.75
13.693,0.01,-0.02,-2.73
13.717,0.02,-0.05,-2.70
13.724,0.00,-0.07,-2.67
13.725,0.00,-0.09,-2.64
13.726,0.02,-0.05,-2.58
13.727,-0.01,0.01,-2.53
13.728,-0.00,0.06,-2.46
13.729,0.00,0.12,-2.40
13.730,0.01,0.16,-2.32
13.731,-0.02,0.16,-2.25
13.736,0.00,0.12,-2.18
13.740,0.01,0.10,-2.09
13.746,0.02,0.04,-2.00
13.763,0.02,-0.01,-1.92
13.764,0.01,-0.04,-1.82
13.765,0.02,-0.11,-1.73
13.766,0.02,-0.10,-1.64
13.767,0.01,-0.08,-1.56
13.770,-0.00,-0.02,-1.48
13.775,0.00,0.04,-1.41
13.780,-0.01,0.08,-1.35
13.784,0.01,0.10,-1.25
13.788,-0.00,0.11,-1.19
13.793,-0.03,0.08,-1.10
13.807,-0.00,0.03,-1.04
13.808,0.02,0.01,-0.94
13.808,0.02,-0.04,-0.89
13.812,0.00,-0.07,-0.81
13.815,0.04,-0.11,-0.72
13.819,0.03,-0.08,-0.66
13.835,0.03,-0.08,-0.59
13.837,0.04,-0.04,-0.51
13.838,0.04,0.01,-0.45
13.839,0.04,0.02,-0.39
13.844,0.02,0.01,-0.37
13.846,0.04,-0.00,-0.34
13.866,-0.01,0.01,-0.32
13.868,0.00,0.00,-0.30
13.869,0.01,0.02,-0.29
13.870,0.00,0.01,-0.27
13.870,0.00,-0.01,-0.27
13.872,0.02,-0.02,-0.25
13.877,0.01,-0.03,-0.26
13.884,0.00,-0.05,-0.25
13.887,0.01,-0.05,-0.23
13.890,-0.01,-0.02,-0.23
13.896,0.00,-0.04,-0.23
13.909,-0.01,-0.01,-0.22
13.911,0.03,-0.02,-0.22
13.916,0.01,0.02,-0.21
13.917,0.01,0.02,-0.18
13.918,0.02,0.01,-0.21
13.938,0.02,0.01,-0.19
13.941,0.02,0.01,-0.17
13.941,0.02,-0.02,-0.16
13.943,0.02,-0.03,-0.17
13.943,0.01,-0.04,-0.16
13.944,0.02,-0.05,-0.15
13.948,0.02,-0.05,-0.16
13.952,0.01,0.00,-0.15
13.972,-0.00,0.00,-0.14
13.974,0.02,0.00,-0.14
13.975,0.01,0.01,-0.13
13.976,0.01,0.01,-0.12
13.977,0.00,0.02,-0.11
13.981,0.00,0.02,-0.10
13.986,0.03,0.01,-0.10
13.988,0.01,0.00,-0.09
14.007,0.02,-0.00,-0.11
14.009,0.03,-0.03,-0.11
14.010,0.01,-0.00,-0.12
14.011,0.01,-0.01,-0.11
14.012,0.00,-0.02,-0.12
14.014,0.01,-0.02,-0.13
14.025,0.01,0.01,-0.15
14.026,0.02,0.02,-0.14
14.029,0.01,0.02,-0.16
14.032,0.03,0.02,-0.18
14.037,0.02,0.02,-0.18
14.050,0.03,0.01,-0.19
14.055,-0.01,0.01,-0.21
14.056,0.01,-0.01,-0.22
14.056,0.00,-0.02,-0.23
14.058,0.01,-0.01,-0.24
14.063,0.00,-0.03,-0.25
14.074,0.02,-0.01,-0.26
14.077,0.00,0.00,-0.26
14.077,0.03,0.01,-0.27
14.081,-0.01,0.02,-0.28
14.105,-0.00,0.00,-0.28
14.106,-0.01,0.02,-0.31
14.108,-0.02,0.01,-0.30
14.109,-0.02,0.03,-0.31
14.109,-0.01,0.02,-0.32
14.111,0.01,0.01,-0.34
14.112,-0.01,-0.01,-0.33
14.116,-0.01,-0.01,-0.34
14.123,-0.01,0.01,-0.34
14.125,0.02,0.00,-0.35
14.129,-0.01,0.01,-0.34
14.145,0.00,0.02,-0.33
14.147,-0.01,0.01,-0.33
14.165,0.01,-0.00,-0.34
14.166,0.02,0.00,-0.34
14.166,0.01,0.00,-0.33
14.167,0.00,0.00,-0.31
14.169,0.01,-0.00,-0.31
14.169,0.01,0.01,-0.31
14.170,-0.01,0.01,-0.30
14.176,-0.01,-0.00,-0.28
14.177,0.01,0.01,-0.27
14.182,0.01,-0.01,-0.26
14.187,-0.02,-0.01,-0.25
14.195,0.03,-0.01,-0.25
14.196,-0.00,-0.03,-0.24
14.200,0.00,-0.01,-0.23
14.204,0.00,-0.02,-0.23
14.208,0.01,0.00,-0.24
14.224,0.00,-0.00,-0.22
14.225,-0.01,0.02,-0.24
14.226,-0.01,0.03,-0.24
14.227,0.01,0.02,-0.24
14.238,0.00,0.01,-0.23
14.240,0.01,-0.01,-0.25
14.240,0.00,-0.02,-0.25
14.255,-0.01,-0.01,-0.26
14.256,-0.02,-0.02,-0.26
14.257,0.01,-0.05,-0.27
14.258,0.01,-0.02,-0.29
14.262,0.02,-0.02,-0.28
14.267,-0.01,0.01,-0.28
14.270,-0.01,0.01,-0.29
14.283,-0.01,0.03,-0.28
14.285,0.00,0.02,-0.29
14.286,-0.03,0.02,-0.29
14.288,-0.01,0.01,-0.29
14.308,-0.00,0.01,-0.28
14.311,0.01,-0.00,-0.29
14.311,0.01,0.01,-0.28
14.312,-0.00,-0.01,-0.28
14.313,-0.01,0.01,-0.28
14.316,0.02,-0.01,-0.27
14.319,0.00,-0.00,-0.28
14.328,-0.00,0.00,-0.24
14.329,0.02,0.01,-0.26
14.332,0.01,0.02,-0.23
14.344,0.01,0.00,-0.22
14.350,-0.00,-0.01,-0.22
14.351,-0.03,0.01,-0.20
14.352,-0.00,-0.01,-0.19
14.372,-0.00,-0.02,-0.19
14.374,-0.00,-0.01,-0.17
14.375,0.02,-0.02,-0.16
14.376,0.00,-0.00,-0.16
14.377,0.00,-0.01,-0.15
14.378,0.02,-0.00,-0.13
14.381,0.00,-0.01,-0.14
14.385,0.01,0.00,-0.12
14.405,0.01,0.02,-0.12
14.406,0.00,-0.00,-0.12
14.407,-0.01,0.01,-0.12
14.408,0.00,-0.02,-0.12
14.409,0.01,-0.01,-0.13
14.412,-0.00,-0.01,-0.11
14.417,0.00,-0.02,-0.10
14.421,-0.00,-0.02,-0.11
14.425,-0.01,-0.00,-0.11
14.429,0.01,0.01,-0.11
14.456,-0.01,-0.00,-0.10
14.457,-0.03,0.01,-0.13
14.458,0.02,0.01,-0.10
14.459,-0.02,0.00,-0.09
14.459,-0.00,0.01,-0.10
14.460,0.01,-0.01,-0.10
14.464,0.00,-0.03,-0.10
14.465,0.00,-0.03,-0.09
14.470,0.02,-0.01,-0.08
14.473,0.04,-0.00,-0.08
14.479,0.01,-0.02,-0.08
14.484,0.02,-0.01,-0.07
14.504,0.03,-0.00,-0.08
14.508,0.03,0.01,-0.07
14.509,0.05,-0.00,-0.07
14.511,0.03,0.01,-0.06
14.512,0.03,-0.00,-0.06
14.513,0.02,-0.00,-0.04
14.514,0.05,-0.02,-0.02
14.518,0.02,-0.03,-0.05
14.525,0.02,-0.01,-0.03
14.528,0.03,-0.04,-0.03
14.531,0.02,-0.04,-0.01
14.536,0.01,-0.02,-0.01
14.550,0.04,-0.02,-0.00
14.551,0.01,0.02,0.01
14.575,0.04,-0.00,0.01
14.577,0.04,0.00,0.03
14.578,0.02,0.01,0.02
14.578,0.02,0.01,0.02
14.580,0.03,-0.01,0.04
14.580,0.02,0.00,0.03
14.581,0.01,-0.01,0.04
14.582,0.03,0.00,0.04
14.590,0.04,-0.02,0.04
14.591,0.02,-0.03,0.04
14.593,0.03,-0.01,0.05
14.614,0.03,-0.02,0.04
14.617,0.02,-0.02,0.04
14.618,0.01,-0.02,0.03
14.619,0.00,-0.01,0.05
14.620,0.03,0.01,0.03
14.621,-0.01,-0.01,0.03
14.626,0.01,-0.01,0.04
14.629,0.01,0.01,0.02
14.634,0.01,-0.00,0.03
14.640,0.02,0.01,0.01
14.642,0.01,0.02,0.01
14.647,0.01,0.01,0.00
14.653,-0.00,0.02,0.02
14.655,0.01,-0.00,-0.01
14.673,-0.01,0.01,0.00
14.674,-0.00,-0.01,-0.01
14.675,0.01,0.00,-0.01
14.685,-0.00,-0.01,-0.02
14.686,-0.01,-0.00,-0.02
14.687,-0.01,-0.01,-0.02
14.706,-0.01,0.01,-0.02
14.707,-0.01,0.01,-0.02
14.708,0.00,0.01,-0.01
14.709,0.00,-0.02,-0.01
14.709,0.01,0.01,-0.01
14.710,-0.03,0.01,-0.03
14.712,-0.02,0.02,0.00
14.717,-0.02,0.00,-0.00
14.727,-0.02,0.02,0.01
14.728,-0.00,-0.00,-0.01
14.730,-0.01,0.01,-0.00
14.736,-0.01,-0.01,0.00
14.753,-0.02,0.01,0.00
14.754,-0.02,-0.00,-0.00
14.755,-0.02,0.01,-0.01
14.756,-0.02,0.01,0.00
14.757,-0.02,0.01,-0.00
14.774,-0.03,-0.00,-0.01
14.775,-0.01,0.01,-0.02
14.776,-0.02,0.01,-0.03
14.777,-0.00,0.00,-0.03
14.782,-0.02,-0.00,-0.03
14.783,-0.03,0.01,-0.05
14.788,0.01,-0.01,-0.05
14.806,-0.01,-0.01,-0.06
14.807,-0.01,0.01,-0.05
14.808,-0.03,-0.01,-0.05
14.808,-0.02,0.01,-0.06
14.810,-0.00,-0.01,-0.05
14.814,0.00,0.01,-0.06
14.818,0.01,0.01,-0.07
14.824,-0.02,0.02,-0.05
14.827,-0.02,0.01,-0.06
14.831,-0.03,0.00,-0.06
14.836,-0.00,0.00,-0.06
14.849,-0.01,0.00,-0.06
14.851,-0.03,0.00,-0.07
14.853,-0.03,0.01,-0.04
14.855,-0.03,0.01,-0.04
14.862,-0.03,0.01,-0.05
14.863,-0.01,0.01,-0.04
14.867,-0.02,0.02,-0.03
14.877,-0.01,0.01,-0.00
14.879,-0.01,0.02,-0.01
14.880,-0.02,0.02,0.01
14.887,-0.02,0.02,0.02
14.903,0.00,0.00,0.01
14.907,-0.01,-0.00,0.03
14.908,0.00,-0.02,0.04
14.908,0.00,-0.02,0.06
14.909,-0.00,0.01,0.04
14.912,0.00,-0.01,0.06
14.916,-0.01,0.00,0.08
14.928,-0.01,0.01,0.08
14.931,0.00,0.01,0.09
14.931,0.01,0.00,0.09
14.933,0.01,0.01,0.10
14.938,-0.01,0.01,0.09
14.956,0.01,-0.01,0.09
14.958,-0.04,-0.00,0.09
14.958,-0.02,-0.00,0.12
14.960,0.01,0.01,0.12
14.960,-0.00,-0.00,0.12
14.965,-0.02,0.01,0.12
14.968,0.02,0.00,0.13
14.977,-0.02,-0.01,0.13
14.979,-0.01,-0.01,0.12
14.984,-0.02,-0.01,0.14
14.986,-0.00,-0.02,0.12
15.006,0.02,0.00,0.13
15.008,0.01,-0.01,0.13
15.008,-0.01,-0.00,0.14
15.009,-0.03,-0.01,0.12
15.012,-0.02,-0.01,0.12
15.014,0.01,-0.00,0.12
15.027,-0.00,0.00,0.12
15.028,0.01,-0.00,0.14
15.040,-0.02,-0.00,0.13
15.041,0.00,0.01,0.13
15.043,-0.02,-0.01,0.13
15.044,-0.03,-0.01,0.15
15.046,-0.03,-0.02,0.14
15.049,-0.01,-0.04,0.14
15.066,-0.01,-0.01,0.16
15.067,0.00,-0.01,0.15
15.068,0.01,-0.01,0.16
15.069,-0.00,-0.01,0.16
15.071,0.00,-0.01,0.14
15.081,0.01,-0.01,0.17
15.082,0.01,-0.00,0.15
15.083,-0.02,-0.00,0.14
15.098,0.00,-0.02,0.15
15.099,-0.01,-0.02,0.15
15.100,0.01,-0.01,0.15
15.104,-0.01,-0.01,0.14
15.128,-0.01,-0.01,0.14
15.129,0.01,-0.01,0.13
15.130,-0.00,-0.01,0.11
15.131,0.02,-0.03,0.11
15.131,0.01,-0.00,0.10
15.132,-0.02,0.00,0.08
15.139,-0.00,-0.00,0.08
15.142,0.01,0.00,0.05
15.143,-0.00,0.01,0.05
15.177,0.01,0.00,0.04
15.178,-0.00,-0.01,0.02
15.178,-0.02,-0.00,0.01
15.179,0.01,0.01,-0.02
15.180,-0.00,0.00,-0.02
15.181,-0.00,-0.00,-0.03
15.186,-0.01,0.01,-0.05
15.187,0.00,0.01,-0.05
15.191,0.02,0.01,-0.04
15.192,-0.01,0.02,-0.05
15.192,-0.02,-0.01,-0.06
15.195,-0.02,0.00,-0.06
15.198,-0.02,-0.00,-0.05
15.205,-0.02,0.01,-0.06
15.208,-0.00,-0.00,-0.05
15.227,-0.02,-0.02,-0.06
15.228,-0.01,-0.00,-0.05
15.229,-0.00,0.01,-0.06
15.230,-0.02,-0.02,-0.04
15.232,0.01,-0.02,-0.04
15.234,-0.01,-0.01,-0.03
15.239,0.01,0.01,-0.03
15.252,-0.03,-0.01,-0.04
15.253,0.00,0.01,-0.02
15.253,-0.01,0.01,-0.03
15.259,-0.01,0.00,-0.01
15.260,0.01,0.01,-0.00
15.265,-0.02,-0.00,-0.02
15.269,-0.01,0.00,-0.02
15.289,0.02,0.00,0.00
15.291,-0.01,-0.01,0.00
15.291,0.00,-0.00,-0.02
15.292,0.01,0.00,-0.01
15.293,0.01,0.01,-0.00
15.308,0.01,-0.00,0.00
15.309,-0.00,-0.00,-0.00
15.310,0.01,0.01,-0.00
15.311,0.00,0.00,-0.01
15.313,0.01,0.01,0.01
15.319,-0.01,-0.01,0.01
15.322,-0.00,-0.01,-0.01
15.358,-0.01,-0.01,-0.02
15.361,0.00,-0.01,-0.01
15.362,0.01,0.01,-0.01
15.363,-0.01,0.01,-0.02
15.363,0.02,0.01,0.00
15.365,-0.00,0.00,0.00
15.366,-0.00,0.01,-0.00
15.367,-0.02,0.02,-0.01
15.370,0.01,0.01,-0.02
15.371,-0.00,0.01,-0.00
15.372,0.01,0.01,-0.00
15.376,-0.00,0.01,-0.01
15.382,0.01,0.02,0.01
15.384,-0.01,0.01,0.01
15.390,-0.01,0.01,-0.00
15.393,-0.01,0.01,0.00
15.421,0.00,0.00,0.00
15.422,0.00,0.01,0.01
15.423,0.01,0.01,0.00
15.428,0.01,0.00,0.01
15.429,0.01,0.00,-0.00
15.430,0.01,0.00,0.01
15.431,-0.01,0.01,0.01
15.432,-0.00,0.01,0.01
15.434,0.01,-0.00,0.01
15.438,-0.01,0.01,-0.01
15.443,0.01,0.02,-0.01
15.446,0.02,-0.02,0.01
15.459,0.01,-0.00,0.00
15.461,0.00,0.00,-0.00
15.462,-0.00,0.00,0.01
15.465,0.01,0.01,0.02
15.470,-0.01,0.00,0.02
15.473,0.01,0.01,0.03
15.478,0.00,0.01,0.02
15.494,0.00,0.02,0.02
15.496,-0.00,0.02,0.02
15.497,-0.01,0.01,0.02
15.498,-0.00,0.01,0.04
15.499,0.01,0.00,0.02
15.504,-0.00,-0.01,0.02
15.508,0.01,-0.01,0.03
15.516,-0.00,-0.01,0.03
15.519,0.01,-0.01,0.03
15.522,0.02,0.00,0.04
15.526,-0.03,-0.01,0.03
15.548,0.01,-0.01,0.01
15.549,-0.03,0.01,0.03
15.550,-0.01,0.01,0.01
15.550,0.02,-0.01,0.04
15.551,-0.01,0.01,0.02
15.552,0.00,0.01,0.03
15.558,0.01,0.00,0.01
15.566,0.00,0.01,0.02
15.568,-0.00,0.00,0.01
15.569,-0.00,0.00,0.02
15.576,-0.01,-0.01,0.04
15.600,-0.00,-0.00,0.04
15.602,-0.03,-0.02,0.04
15.602,-0.01,0.00,0.03
15.603,0.01,0.01,0.02
15.604,-0.01,0.01,0.03
15.605,-0.01,-0.00,0.05
15.611,-0.01,-0.00,0.03
15.612,-0.01,-0.01,0.03
15.614,0.01,-0.00,0.05
15.621,0.03,0.01,0.05
15.626,-0.01,-0.00,0.05
15.627,0.02,0.02,0.05
15.649,-0.00,-0.00,0.04
15.650,0.01,-0.00,0.05
15.651,0.01,0.01,0.06
15.651,-0.00,-0.02,0.05
15.652,0.00,-0.00,0.06
15.655,-0.00,-0.00,0.05
15.658,0.01,-0.01,0.05
15.665,0.01,0.01,0.05
15.667,0.01,0.00,0.06
15.672,-0.00,0.01,0.06
15.676,-0.02,0.02,0.06
15.698,-0.01,0.00,0.07
15.699,-0.00,-0.00,0.07
15.699,0.00,0.01,0.07
15.701,-0.00,0.00,0.07
15.702,-0.02,0.01,0.06
15.703,-0.00,-0.00,0.09
15.708,-0.02,-0.01,0.08
15.714,0.01,0.00,0.07
15.716,0.00,-0.01,0.07
15.720,0.02,0.01,0.07
15.728,-0.01,0.03,0.06
15.747,-0.01,0.01,0.05
15.748,-0.02,-0.00,0.07
15.749,0.01,0.01,0.06
15.750,0.01,-0.00,0.06
15.751,-0.02,0.02,0.05
15.751,0.00,0.03,0.06
15.756,0.00,-0.01,0.06
15.761,0.00,0.00,0.06
15.766,-0.01,-0.00,0.05
15.769,-0.00,-0.00,0.06
15.773,0.00,-0.03,0.06
15.779,-0.00,-0.01,0.07
15.805,0.01,0.01,0.05
15.807,-0.00,-0.00,0.05
15.809,0.01,0.01,0.06
15.809,-0.00,-0.01,0.05
15.810,-0.02,0.01,0.05
15.811,0.02,-0.01,0.05
15.812,0.00,0.00,0.05
15.814,-0.01,-0.00,0.05
15.818,0.02,-0.01,0.05
15.822,-0.02,0.00,0.03
15.828,0.01,-0.01,0.04
15.831,-0.01,-0.03,0.04
15.849,-0.02,0.02,0.02
15.850,-0.01,0.01,0.02
15.851,0.01,0.01,0.02
15.852,0.00,-0.00,0.02
15.853,0.01,-0.01,0.02
15.859,0.01,-0.00,0.01
15.862,-0.01,0.01,0.01
15.874,-0.01,-0.01,0.00
15.880,-0.01,-0.02,-0.00
15.881,-0.01,-0.02,0.00
15.881,-0.01,-0.00,0.01
15.885,-0.02,-0.01,0.01
15.888,-0.02,-0.01,-0.01
15.910,0.00,0.01,-0.00
15.912,-0.02,-0.01,-0.01
15.912,-0.01,0.01,-0.00
15.913,-0.01,-0.01,-0.02
15.926,-0.01,-0.01,-0.00
15.931,-0.02,-0.01,0.00
15.932,0.01,-0.01,-0.01
15.933,-0.03,-0.01,0.00
15.935,-0.02,-0.01,-0.01
15.936,0.01,-0.00,0.00
15.941,0.01,0.01,0.00
15.942,-0.03,-0.01,-0.00
15.946,-0.00,0.01,-0.00
15.951,-0.01,0.01,-0.01
15.956,-0.00,-0.01,0.00
15.959,0.00,-0.01,-0.01
15.972,-0.01,-0.00,0.00
15.975,-0.03,0.00,-0.01
15.977,0.01,-0.01,-0.01
15.986,-0.01,0.00,-0.01
15.989,-0.01,-0.01,-0.01
15.999,0.01,-0.01,-0.02
16.000,-0.02,-0.01,-0.02
16.001,0.00,0.00,-0.02
16.002,-0.01,0.01,-0.03
16.003,0.01,0.02,-0.02
16.017,0.01,0.01,-0.02
16.018,-0.02,0.02,-0.03
16.019,0.00,0.03,-0.03
16.029,0.01,-0.00,-0.03
16.030,0.00,0.00,-0.04
16.030,-0.02,0.00,-0.03
16.034,0.02,0.01,-0.03
16.038,-0.00,0.01,-0.02
16.045,-0.02,0.00,-0.03
16.058,0.02,-0.01,-0.03
16.059,0.00,-0.00,-0.01
16.060,0.00,-0.03,-0.01
16.062,0.00,-0.02,-0.01
16.065,-0.02,-0.01,-0.01
16.075,-0.01,-0.00,-0.02
16.077,-0.01,0.00,0.00
16.080,-0.00,0.01,-0.01
16.082,0.01,0.02,-0.00
16.097,0.00,0.01,0.01
16.100,-0.02,-0.00,-0.00
16.103,0.00,0.01,-0.01
16.106,0.01,-0.00,0.01
16.108,0.00,0.02,0.01
16.137,0.01,-0.01,0.01
16.138,0.00,0.01,0.01
16.139,0.01,0.01,-0.00
16.140,-0.01,0.02,-0.01
16.141,-0.01,-0.01,-0.01
16.142,-0.01,0.01,-0.01
16.142,-0.01,0.07,-0.01
16.143,-0.05,0.35,-0.01
16.147,-0.09,0.82,-0.00
16.149,-0.03,1.01,0.01
16.174,-0.04,1.10,0.02
16.175,-0.01,1.01,-0.01
16.177,0.02,0.74,0.00
16.178,-0.01,0.41,-0.01
16.178,0.02,0.03,0.00
16.180,0.04,-0.37,-0.01
16.181,0.05,-0.75,-0.01
16.189,0.05,-1.08,-0.03
16.190,0.04,-1.30,-0.03
16.195,0.04,-1.39,-0.04
16.198,0.03,-1.31,-0.05
16.203,-0.01,-1.07,-0.05
16.207,0.03,-0.76,-0.04
16.230,0.02,-0.38,-0.02
16.232,-0.02,-0.03,-0.04
16.233,0.02,0.35,-0.01
16.234,0.02,0.65,-0.03
16.234,0.01,0.81,-0.01
16.235,-0.02,0.89,-0.01
16.264,0.01,0.83,-0.02
16.266,-0.01,0.68,-0.02
16.267,0.02,0.46,-0.01
16.268,-0.01,0.26,-0.01
16.269,0.01,-0.02,-0.03
16.270,-0.01,-0.29,-0.02
16.271,0.00,-0.44,-0.01
16.272,0.01,-0.54,-0.03
16.273,0.01,-0.55,-0.03
